task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
alternative_CRT_using_GPT-2_no_reasoningmedium,2025-01-03T12:29:56,codecarbon,87775361-2cd3-4cb3-8375-032daae88c31,1787.4791178200394,0.03597227246992572,2.0124585600779e-05,100.0,0.0,377.73512077331543,0.04965218943991284,0,0.18755369562389013,0.23720588506380297,Denmark,DNK,,,,Linux-5.15.0-126-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,256,AMD EPYC 7702 64-Core Processor,,,12.0564,55.7123,1007.2936553955078,machine,N
