task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
alternative_CRT_using_GPT-2_xlarge,2024-12-29T17:45:15,codecarbon,75ec5af9-fd8c-435c-99d9-9ab49d1ba79f,4542.3276238073595,0.09141246747155794,2.0124589231751674e-05,100.0,0.0,377.73512077331543,0.12617574994652792,0,0.47661005599846346,0.6027858059449913,Denmark,DNK,,,,Linux-5.15.0-126-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,256,AMD EPYC 7702 64-Core Processor,,,12.0564,55.7123,1007.2936553955078,machine,N
