task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
original_CRT_using_GPT-2_medium,2024-12-29T14:02:55,codecarbon,b5a72a96-7b06-49fa-ab70-1c9c1f2c3ae6,606.0099756042473,0.012195689006141071,2.0124570862382267e-05,100.0,0.0,377.73512077331543,0.01683360747788619,0,0.06358636618608395,0.08041997366397013,Denmark,DNK,,,,Linux-5.15.0-126-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,256,AMD EPYC 7702 64-Core Processor,,,12.0564,55.7123,1007.2936553955078,machine,N
