task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
original_CRT_using_GPT-2_small,2024-12-29T13:36:26,codecarbon,f3cda374-3cd3-4dea-95c3-54b251b9a1c6,496.46780054597184,0.00999145025690117,2.0124549318365825e-05,100.0,0.0,377.73512077331543,0.013791119100745873,0,0.05209381500344911,0.06588493410419498,Denmark,DNK,,,,Linux-5.15.0-126-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,256,AMD EPYC 7702 64-Core Processor,,,12.0564,55.7123,1007.2936553955078,machine,N
