task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
original_CRT_using_GPT-2_no_reasoningxlarge,2025-01-03T13:48:34,codecarbon,cbaac80f-993a-4b39-b4ce-92537436dd61,671.6362563059665,0.013516385803823309,2.0124575959616533e-05,100.0,0.0,377.73512077331543,0.01865654806311553,0,0.07047227359084626,0.0891288216539618,Denmark,DNK,,,,Linux-5.15.0-126-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,256,AMD EPYC 7702 64-Core Processor,,,12.0564,55.7123,1007.2936553955078,machine,N
